izoneareaid,level,vroleid,expchange,expreason,expsubreason,mapid,sumexp,,54939
1204,46,0X04B402013C336A85,13,20,0,21,912967,,
1204,46,0X04B402013C336A85,13,20,0,21,912993,,
1204,46,0X04B402013C336A85,13,20,0,21,914345,,
1204,46,0X04B402013C336A85,13,20,0,21,914371,,
1204,46,0X04B402013C336A85,13,20,0,21,914358,,
1204,46,0X04B402013C336A85,13,20,0,21,914410,,
1204,49,0X04B402013C336A85,2,20,0,15,181003,,
1204,49,0X04B402013C336A85,2,20,0,15,181001,,
1204,49,0X04B402013C336A85,2,20,0,15,181009,,
1204,49,0X04B402013C336A85,2,20,0,15,194097,,
1204,46,0X04B402013C336A85,13,20,0,21,915606,,
1204,46,0X04B402013C336A85,8,20,0,351,911127,,
1204,46,0X04B402013C336A85,8,20,0,351,911151,,
1204,46,0X04B402013C336A85,8,20,0,351,911175,,
1204,46,0X04B402013C336A85,8,20,0,351,911199,,
1204,46,0X04B402013C336A85,8,20,0,351,911191,,
1204,46,0X04B402013C336A85,8,20,0,351,911183,,
1204,46,0X04B402013C336A85,8,20,0,351,911207,,
1204,44,0X04B402013C336A85,14,20,0,21,406043,,
1204,44,0X04B402013C336A85,14,20,0,21,406029,,
1204,44,0X04B402013C336A85,14,20,0,21,406057,,
1204,44,0X04B402013C336A85,14,20,0,21,406085,,
1204,44,0X04B402013C336A85,14,20,0,21,406112,,
1204,44,0X04B402013C336A85,14,20,0,21,406071,,
1204,44,0X04B402013C336A85,13,20,0,21,406098,,
1204,44,0X04B402013C336A85,14,20,0,21,406126,,
1204,44,0X04B402013C336A85,13,20,0,21,406139,,
1204,44,0X04B402013C336A85,14,20,0,21,406153,,
1204,44,0X04B402013C336A85,14,20,0,21,405935,,
1204,44,0X04B402013C336A85,14,20,0,21,405963,,
1204,44,0X04B402013C336A85,13,20,0,21,405976,,
1204,44,0X04B402013C336A85,13,20,0,21,405989,,
1204,44,0X04B402013C336A85,13,20,0,21,406002,,
1204,44,0X04B402013C336A85,13,20,0,21,406015,,
1204,44,0X04B402013C336A85,13,20,0,21,414636,,
1204,44,0X04B402013C336A85,13,20,0,21,414663,,
1204,44,0X04B402013C336A85,14,20,0,21,414650,,
1204,44,0X04B402013C336A85,14,20,0,21,414690,,
1204,44,0X04B402013C336A85,14,20,0,21,414704,,
1204,44,0X04B402013C336A85,13,20,0,21,414676,,
1204,44,0X04B402013C336A85,14,20,0,21,414731,,
1204,44,0X04B402013C336A85,13,20,0,21,414744,,
1204,44,0X04B402013C336A85,13,20,0,21,414717,,
1204,44,0X04B402013C336A85,14,20,0,21,414771,,
1204,44,0X04B402013C336A85,13,20,0,21,414757,,
1204,44,0X04B402013C336A85,14,20,0,21,414785,,
1204,44,0X04B402013C336A85,13,20,0,21,414798,,
1204,44,0X04B402013C336A85,14,20,0,21,414812,,
1204,44,0X04B402013C336A85,14,20,0,21,414826,,
1204,49,0X04B402013C336A85,13616,10,16,10,1069383,,
1204,44,0X04B402013C336A85,140,20,0,21,286171,,
1204,44,0X04B402013C336A85,134,20,0,21,286305,,
1204,44,0X04B402013C336A85,140,20,0,21,286445,,
1204,44,0X04B402013C336A85,140,20,0,21,286585,,
1204,44,0X04B402013C336A85,134,20,0,21,286719,,
1204,44,0X04B402013C336A85,140,20,0,21,286859,,
1204,44,0X04B402013C336A85,140,20,0,21,286999,,
1204,44,0X04B402013C336A85,134,20,0,21,287133,,
1204,44,0X04B402013C336A85,134,20,0,21,287267,,
1204,44,0X04B402013C336A85,134,20,0,21,287401,,
1204,44,0X04B402013C336A85,140,20,0,21,287541,,
1204,44,0X04B402013C336A85,140,20,0,21,328439,,
1204,44,0X04B402013C336A85,134,20,0,21,328713,,
1204,44,0X04B402013C336A85,140,20,0,21,328579,,
1204,44,0X04B402013C336A85,134,20,0,21,328847,,
1204,44,0X04B402013C336A85,134,20,0,21,328981,,
1204,44,0X04B402013C336A85,140,20,0,21,329121,,
1204,44,0X04B402013C336A85,140,20,0,21,329261,,
1204,42,0X04B402013C336A85,6,20,0,27,489580,,
1204,44,0X04B402013C336A85,14,20,0,21,398039,,
1204,44,0X04B402013C336A85,134,20,0,21,398025,,
1204,44,0X04B402013C336A85,14,20,0,21,398053,,
1204,44,0X04B402013C336A85,14,20,0,21,398081,,
1204,44,0X04B402013C336A85,14,20,0,21,398067,,
1204,44,0X04B402013C336A85,14,20,0,21,398095,,
1204,44,0X04B402013C336A85,13,20,0,21,398122,,
1204,44,0X04B402013C336A85,14,20,0,21,398136,,
1204,44,0X04B402013C336A85,14,20,0,21,398109,,
1204,44,0X04B402013C336A85,13,20,0,21,398149,,
1204,44,0X04B402013C336A85,13,20,0,21,398162,,
1204,44,0X04B402013C336A85,13,20,0,21,398175,,
1204,44,0X04B402013C336A85,13,20,0,21,399029,,
1204,44,0X04B402013C336A85,14,20,0,21,399043,,
1204,44,0X04B402013C336A85,13,20,0,21,399194,,
1204,44,0X04B402013C336A85,13,20,0,21,399056,,
1204,49,0X04B402013C336A85,2,20,0,15,38445,,
1204,47,0X04B402013C336A85,2,20,0,10,299853,,
1204,47,0X04B402013C336A85,2,20,0,10,299857,,
1204,47,0X04B402013C336A85,2,20,0,10,299863,,
1204,47,0X04B402013C336A85,2,20,0,10,299869,,
1204,47,0X04B402013C336A85,3,20,0,15,303756,,
1204,47,0X04B402013C336A85,4576,10,16,10,312577,,
1204,47,0X04B402013C336A85,2816,10,16,15,212830,,
1204,47,0X04B402013C336A85,2,20,0,15,212834,,
1204,47,0X04B402013C336A85,2,20,0,15,212840,,
1204,47,0X04B402013C336A85,2,20,0,15,212844,,
1204,47,0X04B402013C336A85,3520,10,16,10,219534,,
1204,47,0X04B402013C336A85,2,20,0,15,227646,,
1204,47,0X04B402013C336A85,2,20,0,10,232234,,
1204,41,0X04B402013C336A85,931,128,94,104,84169,,
1204,41,0X04B402013C336A85,931,128,94,104,86031,,
1204,41,0X04B402013C336A85,931,128,94,104,85100,,
1204,41,0X04B402013C336A85,931,128,94,104,86962,,
1204,41,0X04B402013C336A85,931,128,94,104,35749,,
1204,41,0X04B402013C336A85,931,128,94,104,36680,,
1204,41,0X04B402013C336A85,931,128,94,104,37611,,
1204,44,0X04B402013C336A85,215,20,0,894,758288,,
1204,44,0X04B402013C336A85,215,20,0,894,757858,,
1204,44,0X04B402013C336A85,215,20,0,894,758073,,
1204,44,0X04B402013C336A85,215,20,0,894,758718,,
1204,44,0X04B402013C336A85,215,20,0,894,758503,,
1204,44,0X04B402013C336A85,215,20,0,894,758933,,
1204,44,0X04B402013C336A85,215,20,0,894,759578,,
1204,44,0X04B402013C336A85,215,20,0,894,759148,,
1204,44,0X04B402013C336A85,215,20,0,894,759363,,
1204,44,0X04B402013C336A85,215,20,0,894,759793,,
1204,44,0X04B402013C336A85,215,20,0,894,760223,,
1204,44,0X04B402013C336A85,215,20,0,894,760008,,
1204,44,0X04B402013C336A85,215,20,0,894,760438,,
1204,43,0X04B402013C336A85,9151,10,9,15,201518,,
1204,43,0X04B402013C336A85,9151,10,9,15,210669,,
1204,43,0X04B402013C336A85,6482,131,118,10,424575,,
1204,43,0X04B402013C336A85,6482,131,118,10,431057,,
1204,43,0X04B402013C336A85,6482,131,118,10,437539,,
1204,47,0X04B402013C336A85,1014,128,94,104,845595,,
1204,47,0X04B402013C336A85,1014,128,94,104,858777,,
1204,47,0X04B402013C336A85,1014,128,94,104,859791,,
1204,48,0X04B402013C336A85,12880,10,16,10,833801,,
1204,44,0X04B402013C336A85,13,20,0,21,400823,,
1204,44,0X04B402013C336A85,13,20,0,21,400810,,
1204,44,0X04B402013C336A85,13,20,0,21,400849,,
1204,44,0X04B402013C336A85,13,20,0,21,400836,,
1204,44,0X04B402013C336A85,14,20,0,21,400863,,
1204,44,0X04B402013C336A85,14,20,0,21,400877,,
1204,44,0X04B402013C336A85,13,20,0,21,400916,,
1204,44,0X04B402013C336A85,13,20,0,21,400903,,
1204,44,0X04B402013C336A85,13,20,0,21,400890,,
1204,44,0X04B402013C336A85,14,20,0,21,400930,,
1204,44,0X04B402013C336A85,14,20,0,21,400944,,
1204,44,0X04B402013C336A85,13,20,0,21,400957,,
1204,44,0X04B402013C336A85,14,20,0,21,400984,,
1204,44,0X04B402013C336A85,13,20,0,21,400970,,
1204,44,0X04B402013C336A85,13,20,0,21,401162,,
1204,44,0X04B402013C336A85,14,20,0,21,401176,,
1204,44,0X04B402013C336A85,14,20,0,21,401190,,
1204,44,0X04B402013C336A85,13,20,0,21,401216,,
1204,44,0X04B402013C336A85,13,20,0,21,401203,,
1204,44,0X04B402013C336A85,14,20,0,21,401230,,
1204,44,0X04B402013C336A85,14,20,0,21,401244,,
1204,44,0X04B402013C336A85,14,20,0,21,401258,,
1204,44,0X04B402013C336A85,14,20,0,21,401272,,
1204,38,0X04B402013C336A85,138,20,0,21,327183,,
1204,38,0X04B402013C336A85,133,20,0,21,327045,,
1204,38,0X04B402013C336A85,133,20,0,21,327454,,
1204,38,0X04B402013C336A85,138,20,0,21,327321,,
1204,38,0X04B402013C336A85,133,20,0,21,327587,,
1204,38,0X04B402013C336A85,138,20,0,21,327725,,
1204,38,0X04B402013C336A85,133,20,0,21,327996,,
1204,38,0X04B402013C336A85,138,20,0,21,327863,,
1204,38,0X04B402013C336A85,138,20,0,21,328134,,
1204,38,0X04B402013C336A85,133,20,0,21,328267,,
1204,38,0X04B402013C336A85,138,20,0,21,328809,,
1204,38,0X04B402013C336A85,138,20,0,21,328405,,
1204,38,0X04B402013C336A85,133,20,0,21,328538,,
1204,38,0X04B402013C336A85,133,20,0,21,328671,,
1204,38,0X04B402013C336A85,138,20,0,21,328947,,
1204,38,0X04B402013C336A85,133,20,0,21,329080,,
1204,38,0X04B402013C336A85,133,20,0,21,329351,,
1204,38,0X04B402013C336A85,138,20,0,21,329218,,
1204,38,0X04B402013C336A85,138,20,0,21,329489,,
1204,38,0X04B402013C336A85,133,20,0,21,329622,,
1204,38,0X04B402013C336A85,133,20,0,21,329893,,
1204,38,0X04B402013C336A85,138,20,0,21,352930,,
1204,38,0X04B402013C336A85,133,20,0,21,352792,,
1204,38,0X04B402013C336A85,138,20,0,21,353068,,
1204,38,0X04B402013C336A85,138,20,0,21,353344,,
1204,38,0X04B402013C336A85,138,20,0,21,353206,,
1204,38,0X04B402013C336A85,133,20,0,21,353477,,
1204,38,0X04B402013C336A85,133,20,0,21,353610,,
1204,38,0X04B402013C336A85,133,20,0,21,353881,,
1204,38,0X04B402013C336A85,138,20,0,21,353748,,
1204,38,0X04B402013C336A85,133,20,0,21,354014,,
1204,38,0X04B402013C336A85,138,20,0,21,354428,,
1204,38,0X04B402013C336A85,138,20,0,21,354152,,
1204,38,0X04B402013C336A85,138,20,0,21,354566,,
1204,38,0X04B402013C336A85,138,20,0,21,354290,,
1204,38,0X04B402013C336A85,133,20,0,21,354970,,
1204,38,0X04B402013C336A85,133,20,0,21,354699,,
1204,38,0X04B402013C336A85,138,20,0,21,354837,,
1204,38,0X04B402013C336A85,138,20,0,21,355650,,
1204,38,0X04B402013C336A85,133,20,0,21,355103,,
1204,38,0X04B402013C336A85,133,20,0,21,355236,,
1204,38,0X04B402013C336A85,138,20,0,21,355374,,
1204,38,0X04B402013C336A85,138,20,0,21,355512,,
1204,38,0X04B402013C336A85,138,20,0,21,355788,,
1204,38,0X04B402013C336A85,138,20,0,21,356059,,
1204,38,0X04B402013C336A85,133,20,0,21,355921,,
1204,38,0X04B402013C336A85,133,20,0,21,356192,,
1204,38,0X04B402013C336A85,133,20,0,21,356325,,
1204,38,0X04B402013C336A85,133,20,0,21,356458,,
1204,43,0X04B402013C336A85,6482,131,118,10,333827,,
1204,43,0X04B402013C336A85,6482,131,118,10,340309,,
1204,47,0X04B402013C336A85,3872,10,16,0,42360,,
1204,44,0X04B402013C336A85,14,20,0,21,412560,,
1204,44,0X04B402013C336A85,13,20,0,21,412573,,
1204,44,0X04B402013C336A85,14,20,0,21,412587,,
1204,44,0X04B402013C336A85,14,20,0,21,412601,,
1204,44,0X04B402013C336A85,13,20,0,21,412614,,
1204,44,0X04B402013C336A85,14,20,0,21,412628,,
1204,44,0X04B402013C336A85,14,20,0,21,412655,,
1204,44,0X04B402013C336A85,13,20,0,21,412641,,
1204,44,0X04B402013C336A85,13,20,0,21,412668,,
1204,44,0X04B402013C336A85,14,20,0,21,412682,,
1204,44,0X04B402013C336A85,13,20,0,21,412695,,
1204,44,0X04B402013C336A85,14,20,0,21,412723,,
1204,44,0X04B402013C336A85,14,20,0,21,412737,,
1204,44,0X04B402013C336A85,14,20,0,21,412709,,
1204,44,0X04B402013C336A85,14,20,0,21,412751,,
1204,44,0X04B402013C336A85,13,20,0,21,412764,,
1204,44,0X04B402013C336A85,14,20,0,21,412778,,
1204,44,0X04B402013C336A85,14,20,0,21,412792,,
1204,44,0X04B402013C336A85,14,20,0,21,412806,,
1204,44,0X04B402013C336A85,14,20,0,21,411729,,
1204,44,0X04B402013C336A85,14,20,0,21,411715,,
1204,44,0X04B402013C336A85,13,20,0,21,411742,,
1204,44,0X04B402013C336A85,13,20,0,21,411755,,
1204,44,0X04B402013C336A85,14,20,0,21,411769,,
1204,44,0X04B402013C336A85,14,20,0,21,411783,,
1204,44,0X04B402013C336A85,14,20,0,21,411797,,
1204,44,0X04B402013C336A85,14,20,0,21,411824,,
1204,44,0X04B402013C336A85,13,20,0,21,411810,,
1204,44,0X04B402013C336A85,13,20,0,21,411851,,
1204,44,0X04B402013C336A85,14,20,0,21,411838,,
1204,44,0X04B402013C336A85,13,20,0,21,411864,,
1204,44,0X04B402013C336A85,13,20,0,21,410944,,
1204,44,0X04B402013C336A85,14,20,0,21,410972,,
1204,44,0X04B402013C336A85,14,20,0,21,410958,,
1204,44,0X04B402013C336A85,13,20,0,21,410985,,
1204,44,0X04B402013C336A85,13,20,0,21,411012,,
1204,44,0X04B402013C336A85,14,20,0,21,410999,,
1204,44,0X04B402013C336A85,14,20,0,21,411026,,
1204,44,0X04B402013C336A85,13,20,0,21,411039,,
1204,44,0X04B402013C336A85,13,20,0,21,411052,,
1204,44,0X04B402013C336A85,14,20,0,21,406908,,
1204,44,0X04B402013C336A85,14,20,0,21,406922,,
1204,44,0X04B402013C336A85,13,20,0,21,406935,,
1204,44,0X04B402013C336A85,13,20,0,21,406948,,
1204,44,0X04B402013C336A85,14,20,0,21,406962,,
1204,44,0X04B402013C336A85,14,20,0,21,406989,,
1204,44,0X04B402013C336A85,13,20,0,21,406975,,
1204,44,0X04B402013C336A85,280,20,0,21,126597,,
1204,44,0X04B402013C336A85,280,20,0,21,126317,,
1204,44,0X04B402013C336A85,268,20,0,21,127425,,
1204,44,0X04B402013C336A85,280,20,0,21,127157,,
1204,44,0X04B402013C336A85,268,20,0,21,127961,,
1204,44,0X04B402013C336A85,268,20,0,21,127693,,
1204,44,0X04B402013C336A85,280,20,0,21,128241,,
1204,44,0X04B402013C336A85,280,20,0,21,128801,,
1204,44,0X04B402013C336A85,280,20,0,21,128521,,
1204,44,0X04B402013C336A85,140,20,0,21,272727,,
1204,44,0X04B402013C336A85,140,20,0,21,272867,,
1204,44,0X04B402013C336A85,134,20,0,21,273135,,
1204,44,0X04B402013C336A85,134,20,0,21,273001,,
1204,44,0X04B402013C336A85,134,20,0,21,273269,,
1204,44,0X04B402013C336A85,140,20,0,21,273409,,
1204,44,0X04B402013C336A85,140,20,0,21,273549,,
1204,44,0X04B402013C336A85,140,20,0,21,273823,,
1204,44,0X04B402013C336A85,134,20,0,21,273683,,
1204,44,0X04B402013C336A85,140,20,0,21,273963,,
1204,44,0X04B402013C336A85,140,20,0,21,274103,,
1204,44,0X04B402013C336A85,134,20,0,21,274237,,
1204,44,0X04B402013C336A85,134,20,0,21,274511,,
1204,44,0X04B402013C336A85,140,20,0,21,274377,,
1204,44,0X04B402013C336A85,140,20,0,21,274931,,
1204,44,0X04B402013C336A85,140,20,0,21,274651,,
1204,44,0X04B402013C336A85,140,20,0,21,274791,,
1204,36,0X04B402013C336A85,16,20,0,27,977,,
1204,36,0X04B402013C336A85,16,20,0,27,993,,
1204,36,0X04B402013C336A85,16,20,0,27,961,,
1204,36,0X04B402013C336A85,16,20,0,27,1009,,
1204,36,0X04B402013C336A85,16,20,0,27,929,,
1204,36,0X04B402013C336A85,16,20,0,27,945,,
1204,36,0X04B402013C336A85,11517,10,12,27,12526,,
1204,36,0X04B402013C336A85,11935,10,12,27,24461,,
1204,36,0X04B402013C336A85,9388,10,10,27,33849,,
1204,36,0X04B402013C336A85,12354,10,12,27,46203,,
1204,35,0X04B402013C336A85,21,20,0,880,77857,,
1204,35,0X04B402013C336A85,21,20,0,880,77836,,
1204,35,0X04B402013C336A85,21,20,0,880,77815,,
1204,35,0X04B402013C336A85,53,20,0,880,77910,,
1204,35,0X04B402013C336A85,34733,10,8,10,112643,,
1204,35,0X04B402013C336A85,8683,10,8,10,121326,,
1204,35,0X04B402013C336A85,8683,10,8,10,130009,,
1204,35,0X04B402013C336A85,8683,10,8,10,138692,,
1204,35,0X04B402013C336A85,13025,10,8,10,151717,,
1204,35,0X04B402013C336A85,8683,10,8,10,160400,,
1204,35,0X04B402013C336A85,8683,10,8,10,169083,,
1204,44,0X04B402013C336A85,268,20,0,21,129617,,
1204,44,0X04B402013C336A85,280,20,0,21,129081,,
1204,44,0X04B402013C336A85,280,20,0,21,131285,,
1204,44,0X04B402013C336A85,280,20,0,21,130725,,
1204,44,0X04B402013C336A85,280,20,0,21,129897,,
1204,44,0X04B402013C336A85,280,20,0,21,131005,,
1204,44,0X04B402013C336A85,268,20,0,21,131553,,
1204,44,0X04B402013C336A85,268,20,0,21,130165,,
1204,44,0X04B402013C336A85,268,20,0,21,129349,,
1204,44,0X04B402013C336A85,268,20,0,21,131821,,
1204,44,0X04B402013C336A85,280,20,0,21,133197,,
1204,44,0X04B402013C336A85,280,20,0,21,130445,,
1204,44,0X04B402013C336A85,268,20,0,21,132637,,
1204,44,0X04B402013C336A85,280,20,0,21,132917,,
1204,44,0X04B402013C336A85,268,20,0,21,132369,,
1204,44,0X04B402013C336A85,280,20,0,21,132101,,
1204,44,0X04B402013C336A85,268,20,0,21,133465,,
1204,44,0X04B402013C336A85,268,20,0,21,134281,,
1204,44,0X04B402013C336A85,280,20,0,21,133745,,
1204,44,0X04B402013C336A85,268,20,0,21,134013,,
1204,44,0X04B402013C336A85,280,20,0,21,134841,,
1204,44,0X04B402013C336A85,280,20,0,21,134561,,
1204,44,0X04B402013C336A85,280,20,0,21,135401,,
1204,44,0X04B402013C336A85,280,20,0,21,135121,,
1204,44,0X04B402013C336A85,268,20,0,21,135669,,
1204,44,0X04B402013C336A85,268,20,0,21,135937,,
1204,44,0X04B402013C336A85,268,20,0,21,136205,,
1204,44,0X04B402013C336A85,280,20,0,21,136485,,
1204,44,0X04B402013C336A85,268,20,0,21,136753,,
1204,44,0X04B402013C336A85,280,20,0,21,6297,,
1204,44,0X04B402013C336A85,268,20,0,21,6565,,
1204,44,0X04B402013C336A85,268,20,0,21,7393,,
1204,44,0X04B402013C336A85,280,20,0,21,7673,,
1204,44,0X04B402013C336A85,280,20,0,21,6845,,
1204,44,0X04B402013C336A85,280,20,0,21,7953,,
1204,44,0X04B402013C336A85,280,20,0,21,8769,,
1204,44,0X04B402013C336A85,280,20,0,21,7125,,
1204,44,0X04B402013C336A85,280,20,0,21,9329,,
1204,44,0X04B402013C336A85,268,20,0,21,8221,,
1204,44,0X04B402013C336A85,268,20,0,21,8489,,
1204,44,0X04B402013C336A85,280,20,0,21,11253,,
1204,44,0X04B402013C336A85,268,20,0,21,10145,,
1204,44,0X04B402013C336A85,280,20,0,21,10693,,
1204,44,0X04B402013C336A85,268,20,0,21,9597,,
1204,44,0X04B402013C336A85,268,20,0,21,10413,,
1204,44,0X04B402013C336A85,280,20,0,21,9049,,
1204,47,0X04B402013C336A85,1014,128,94,104,823287,,
1204,47,0X04B402013C336A85,5280,10,16,10,370329,,
1204,47,0X04B402013C336A85,2,20,0,10,355533,,
1204,46,0X04B402013C336A85,13,20,0,21,914722,,
1204,46,0X04B402013C336A85,13,20,0,21,914761,,
1204,46,0X04B402013C336A85,13,20,0,21,914787,,
1204,46,0X04B402013C336A85,13,20,0,21,914774,,
1204,46,0X04B402013C336A85,13,20,0,21,914800,,
1204,46,0X04B402013C336A85,13,20,0,21,914813,,
1204,47,0X04B402013C336A85,2,20,0,15,164218,,
1204,47,0X04B402013C336A85,3168,10,16,15,177960,,
1204,44,0X04B402013C336A85,134,20,0,21,340001,,
1204,44,0X04B402013C336A85,140,20,0,21,340141,,
1204,44,0X04B402013C336A85,140,20,0,21,340281,,
1204,44,0X04B402013C336A85,134,20,0,21,340415,,
1204,44,0X04B402013C336A85,140,20,0,21,340555,,
1204,44,0X04B402013C336A85,134,20,0,21,340689,,
1204,44,0X04B402013C336A85,134,20,0,21,340823,,
1204,44,0X04B402013C336A85,134,20,0,21,340957,,
1204,44,0X04B402013C336A85,140,20,0,21,341097,,
1204,44,0X04B402013C336A85,140,20,0,21,308109,,
1204,44,0X04B402013C336A85,140,20,0,21,308249,,
1204,44,0X04B402013C336A85,134,20,0,21,308657,,
1204,44,0X04B402013C336A85,134,20,0,21,308383,,
1204,44,0X04B402013C336A85,140,20,0,21,308523,,
1204,44,0X04B402013C336A85,134,20,0,21,308791,,
1204,44,0X04B402013C336A85,140,20,0,21,308931,,
1204,44,0X04B402013C336A85,140,20,0,21,309211,,
1204,44,0X04B402013C336A85,140,20,0,21,309071,,
1204,44,0X04B402013C336A85,134,20,0,21,309345,,
1204,44,0X04B402013C336A85,134,20,0,21,309613,,
1204,44,0X04B402013C336A85,134,20,0,21,309479,,
1204,44,0X04B402013C336A85,140,20,0,21,309753,,
1204,44,0X04B402013C336A85,134,20,0,21,309887,,
1204,45,0X04B402013C336A85,17193,10,8,15,131652,,
1204,45,0X04B402013C336A85,11462,10,8,15,143114,,
1204,45,0X04B402013C336A85,11462,10,8,15,154576,,
1204,45,0X04B402013C336A85,11462,10,8,15,166038,,
1204,45,0X04B402013C336A85,29,20,0,880,166125,,
1204,45,0X04B402013C336A85,29,20,0,880,166154,,
1204,45,0X04B402013C336A85,29,20,0,880,166067,,
1204,47,0X04B402013C336A85,1014,128,94,104,862833,,
1204,47,0X04B402013C336A85,1014,128,94,104,863847,,
1204,48,0X04B402013C336A85,3,20,0,15,239624,,
1204,48,0X04B402013C336A85,3,20,0,15,239633,,
1204,48,0X04B402013C336A85,3,20,0,15,239648,,
1204,47,0X04B402013C336A85,1014,128,94,104,800303,,
1204,47,0X04B402013C336A85,2704,128,94,104,808753,,
1204,46,0X04B402013C336A85,17,20,0,34,930115,,
1204,46,0X04B402013C336A85,15,20,0,34,930292,,
1204,44,0X04B402013C336A85,5503,20,0,884,696342,,
1204,48,0X04B402013C336A85,9936,10,16,15,328737,,
1204,48,0X04B402013C336A85,3,20,0,15,328740,,
1204,38,0X04B402013C336A85,133,20,0,21,452384,,
1204,38,0X04B402013C336A85,138,20,0,21,452655,,
1204,38,0X04B402013C336A85,138,20,0,21,452793,,
1204,38,0X04B402013C336A85,133,20,0,21,452926,,
1204,38,0X04B402013C336A85,138,20,0,21,453064,,
1204,38,0X04B402013C336A85,138,20,0,21,453202,,
1204,38,0X04B402013C336A85,138,20,0,21,453606,,
1204,38,0X04B402013C336A85,133,20,0,21,453335,,
1204,38,0X04B402013C336A85,133,20,0,21,453468,,
1204,38,0X04B402013C336A85,133,20,0,21,453877,,
1204,38,0X04B402013C336A85,138,20,0,21,453744,,
1204,38,0X04B402013C336A85,133,20,0,21,412088,,
1204,38,0X04B402013C336A85,133,20,0,21,412221,,
1204,38,0X04B402013C336A85,138,20,0,21,412630,,
1204,38,0X04B402013C336A85,133,20,0,21,412763,,
1204,38,0X04B402013C336A85,138,20,0,21,412901,,
1204,38,0X04B402013C336A85,138,20,0,21,412359,,
1204,38,0X04B402013C336A85,133,20,0,21,412492,,
1204,38,0X04B402013C336A85,133,20,0,21,413034,,
1204,38,0X04B402013C336A85,133,20,0,21,413576,,
1204,38,0X04B402013C336A85,138,20,0,21,413172,,
1204,38,0X04B402013C336A85,138,20,0,21,413310,,
1204,38,0X04B402013C336A85,133,20,0,21,413443,,
1204,38,0X04B402013C336A85,133,20,0,21,413847,,
1204,38,0X04B402013C336A85,138,20,0,21,413714,,
1204,38,0X04B402013C336A85,138,20,0,21,413985,,
1204,38,0X04B402013C336A85,138,20,0,21,414256,,
1204,38,0X04B402013C336A85,138,20,0,21,414394,,
1204,38,0X04B402013C336A85,133,20,0,21,414118,,
1204,38,0X04B402013C336A85,133,20,0,21,414527,,
1204,38,0X04B402013C336A85,133,20,0,21,414660,,
1204,38,0X04B402013C336A85,133,20,0,21,414931,,
1204,38,0X04B402013C336A85,138,20,0,21,414798,,
1204,38,0X04B402013C336A85,133,20,0,21,415340,,
1204,38,0X04B402013C336A85,138,20,0,21,415207,,
1204,38,0X04B402013C336A85,138,20,0,21,415069,,
1204,42,0X04B402013C336A85,14,20,0,40,429307,,
1204,42,0X04B402013C336A85,14,20,0,40,429113,,
1204,47,0X04B402013C336A85,2,20,0,10,111188,,
1204,46,0X04B402013C336A85,8,20,0,351,909607,,
1204,46,0X04B402013C336A85,8,20,0,351,909583,,
1204,46,0X04B402013C336A85,8,20,0,351,909591,,
1204,46,0X04B402013C336A85,8,20,0,351,909631,,
1204,46,0X04B402013C336A85,8,20,0,351,909647,,
1204,46,0X04B402013C336A85,8,20,0,351,909615,,
1204,46,0X04B402013C336A85,8,20,0,351,909639,,
1204,46,0X04B402013C336A85,8,20,0,351,909655,,
1204,46,0X04B402013C336A85,8,20,0,351,909663,,
1204,46,0X04B402013C336A85,8,20,0,351,909623,,
1204,46,0X04B402013C336A85,8,20,0,351,909679,,
1204,46,0X04B402013C336A85,8,20,0,351,909599,,
1204,46,0X04B402013C336A85,8,20,0,351,909695,,
1204,46,0X04B402013C336A85,8,20,0,351,909703,,
1204,46,0X04B402013C336A85,8,20,0,351,909671,,
1204,46,0X04B402013C336A85,8,20,0,351,909727,,
